"시설명","지점명","날짜","시간","PM10단위","PM10기준치","PM10측정값","PM10측정기","PM10D/L","CO2단위","CO2기준치","CO2측정값","CO2측정기","CO2D/L","CO단위","CO기준치","CO측정값","CO측정기","COD/L","NO2단위","NO2기준치","NO2측정값","NO2측정기","NO2D/L"
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2015-09-20","","㎍/㎥","150","32","정상","","ppm","1000","452","정상","","ppm","10","2.7","정상","","ppm","0.05","0.045","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2015-09-19","","㎍/㎥","150","42","정상","","ppm","1000","533","정상","","ppm","10","2.5","정상","","ppm","0.05","0.042","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2015-09-19","","㎍/㎥","150","44","정상","","ppm","1000","448","정상","","ppm","10","2.9","정상","","ppm","0.05","0.056","정상",""
"서울충무로역 [지자체]","충무로역대합실","2015-09-19","","㎍/㎥","150","73","정상","","ppm","1000","526","정상","","ppm","10","1.6","정상","","ppm","0.05","0.04","정상",""
"서울시청역 [지자체]","서울시청대합실","2015-09-19","","㎍/㎥","150","40","정상","","ppm","1000","482","정상","","ppm","10","1.6","정상","","ppm","0.05","0.047","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2015-09-18","","㎍/㎥","150","37","정상","","ppm","1000","462","정상","","ppm","10","2.7","정상","","ppm","0.05","0.057","정상",""
"서울시청역 [지자체]","서울시청대합실","2015-09-18","","㎍/㎥","150","34","정상","","ppm","1000","505","정상","","ppm","10","1.3","정상","","ppm","0.05","0.056","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2015-09-18","","㎍/㎥","150","30","정상","","ppm","1000","531","정상","","ppm","10","2.3","정상","","ppm","0.05","0.044","정상",""
"서울충무로역 [지자체]","충무로역대합실","2015-09-18","","㎍/㎥","150","105","정상","","ppm","1000","592","정상","","ppm","10","1.4","정상","","ppm","0.05","0.041","정상",""
"서울충무로역 [지자체]","충무로역대합실","2015-09-17","","㎍/㎥","150","76","정상","","ppm","1000","553","정상","","ppm","10","1.1","정상","","ppm","0.05","0.03","정상",""
"서울시청역 [지자체]","서울시청대합실","2015-09-17","","㎍/㎥","150","30","정상","","ppm","1000","496","정상","","ppm","10","1.1","정상","","ppm","0.05","0.049","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2015-09-17","","㎍/㎥","150","34","정상","","ppm","1000","444","정상","","ppm","10","2.5","정상","","ppm","0.05","0.045","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2015-09-17","","㎍/㎥","150","20","정상","","ppm","1000","449","정상","","ppm","10","2.1","정상","","ppm","0.05","0.031","정상",""
"서울충무로역 [지자체]","충무로역대합실","2015-09-16","","㎍/㎥","150","64","정상","","ppm","1000","537","정상","","ppm","10","1.1","정상","","ppm","0.05","0.037","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2015-09-16","","㎍/㎥","150","36","정상","","ppm","1000","437","정상","","ppm","10","2.5","정상","","ppm","0.05","0.048","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2015-09-16","","㎍/㎥","150","23","정상","","ppm","1000","427","정상","","ppm","10","1.9","정상","","ppm","0.05","0.031","정상",""
"서울시청역 [지자체]","서울시청대합실","2015-09-16","","㎍/㎥","150","32","정상","","ppm","1000","483","정상","","ppm","10","1","정상","","ppm","0.05","0.06","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2015-09-15","","㎍/㎥","150","46","정상","","ppm","1000","467","정상","","ppm","10","3","정상","","ppm","0.05","0.062","정상",""
"서울충무로역 [지자체]","충무로역대합실","2015-09-15","","㎍/㎥","150","85","정상","","ppm","1000","551","정상","","ppm","10","1.7","정상","","ppm","0.05","0.045","정상",""
"서울시청역 [지자체]","서울시청대합실","2015-09-15","","㎍/㎥","150","41","정상","","ppm","1000","512","정상","","ppm","10","1.7","정상","","ppm","0.05","0.069","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2015-09-15","","㎍/㎥","150","28","정상","","ppm","1000","472","정상","","ppm","10","2.5","정상","","ppm","0.05","0.047","정상",""
"서울시청역 [지자체]","서울시청대합실","2015-09-14","","㎍/㎥","150","39","정상","","ppm","1000","485","정상","","ppm","10","1.9","정상","","ppm","0.05","0.056","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2015-09-14","","㎍/㎥","150","31","정상","","ppm","1000","481","정상","","ppm","10","2.7","정상","","ppm","0.05","0.052","정상",""
"서울충무로역 [지자체]","충무로역대합실","2015-09-14","","㎍/㎥","150","68","정상","","ppm","1000","531","정상","","ppm","10","1.9","정상","","ppm","0.05","0.045","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2015-09-14","","㎍/㎥","150","50","정상","","ppm","1000","467","정상","","ppm","10","3.2","정상","","ppm","0.05","0.064","정상",""
"서울충무로역 [지자체]","충무로역대합실","2015-09-13","","㎍/㎥","150","50","정상","","ppm","1000","482","정상","","ppm","10","1","정상","","ppm","0.05","0.033","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2015-09-13","","㎍/㎥","150","23","정상","","ppm","1000","469","정상","","ppm","10","2.2","정상","","ppm","0.05","0.036","정상",""
"서울시청역 [지자체]","서울시청대합실","2015-09-13","","㎍/㎥","150","36","정상","","ppm","1000","458","정상","","ppm","10","1","정상","","ppm","0.05","0.03","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2015-09-13","","㎍/㎥","150","34","정상","","ppm","1000","433","정상","","ppm","10","2.6","정상","","ppm","0.05","0.043","정상",""
"서울충무로역 [지자체]","충무로역대합실","2015-09-12","","㎍/㎥","150","57","정상","","ppm","1000","523","정상","","ppm","10","1.5","정상","","ppm","0.05","0.033","정상",""
"서울시청역 [지자체]","서울시청대합실","2015-09-12","","㎍/㎥","150","31","정상","","ppm","1000","454","정상","","ppm","10","1.4","정상","","ppm","0.05","0.034","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2015-09-12","","㎍/㎥","150","26","정상","","ppm","1000","485","정상","","ppm","10","2.5","정상","","ppm","0.05","0.042","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2015-09-12","","㎍/㎥","150","37","정상","","ppm","1000","443","정상","","ppm","10","2.7","정상","","ppm","0.05","0.05","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2015-09-11","","㎍/㎥","150","33","정상","","ppm","1000","451","정상","","ppm","10","3.2","정상","","ppm","0.05","0.043","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2015-09-11","","㎍/㎥","150","66","정상","","ppm","1000","443","정상","","ppm","10","3.5","정상","","ppm","0.05","0.053","정상",""
"서울충무로역 [지자체]","충무로역대합실","2015-09-11","","㎍/㎥","150","71","정상","","ppm","1000","500","정상","","ppm","10","2.5","정상","","ppm","0.05","0.041","정상",""
"서울시청역 [지자체]","서울시청대합실","2015-09-11","","㎍/㎥","150","45","정상","","ppm","1000","450","정상","","ppm","10","2.4","정상","","ppm","0.05","0.029","정상",""
"서울시청역 [지자체]","서울시청대합실","2015-09-10","","㎍/㎥","150","20","정상","","ppm","1000","454","정상","","ppm","10","1.8","정상","","ppm","0.05","0.028","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2015-09-10","","㎍/㎥","150","26","정상","","ppm","1000","465","정상","","ppm","10","2.7","정상","","ppm","0.05","0.041","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2015-09-10","","㎍/㎥","150","41","정상","","ppm","1000","446","정상","","ppm","10","2.9","정상","","ppm","0.05","0.047","정상",""
"서울충무로역 [지자체]","충무로역대합실","2015-09-10","","㎍/㎥","150","55","정상","","ppm","1000","514","정상","","ppm","10","1.8","정상","","ppm","0.05","0.035","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2015-09-09","","㎍/㎥","150","30","정상","","ppm","1000","436","정상","","ppm","10","2.1","정상","","ppm","0.05","0.048","정상",""
"서울충무로역 [지자체]","충무로역대합실","2015-09-09","","㎍/㎥","150","59","정상","","ppm","1000","534","정상","","ppm","10","1","정상","","ppm","0.05","0.032","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2015-09-09","","㎍/㎥","150","21","정상","","ppm","1000","441","정상","","ppm","10","2.1","정상","","ppm","0.05","0.035","정상",""
"서울시청역 [지자체]","서울시청대합실","2015-09-09","","㎍/㎥","150","29","정상","","ppm","1000","481","정상","","ppm","10","1.2","정상","","ppm","0.05","0.052","정상",""
"서울충무로역 [지자체]","충무로역대합실","2015-09-08","","㎍/㎥","150","57","정상","","ppm","1000","527","정상","","ppm","10","1.4","정상","","ppm","0.05","0.035","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2015-09-08","","㎍/㎥","150","29","정상","","ppm","1000","446","정상","","ppm","10","2.2","정상","","ppm","0.05","0.046","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2015-09-08","","㎍/㎥","150","24","정상","","ppm","1000","455","정상","","ppm","10","2.3","정상","","ppm","0.05","0.036","정상",""
"서울시청역 [지자체]","서울시청대합실","2015-09-08","","㎍/㎥","150","17","정상","","ppm","1000","417","정상","","ppm","10","1.1","정상","","ppm","0.05","0.042","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2015-09-07","","㎍/㎥","150","28","정상","","ppm","1000","444","정상","","ppm","10","2.4","정상","","ppm","0.05","0.047","정상",""
"서울시청역 [지자체]","서울시청대합실","2015-09-07","","㎍/㎥","150","12","정상","","ppm","1000","471","정상","","ppm","10","1.4","정상","","ppm","0.05","0.051","정상",""
"서울충무로역 [지자체]","충무로역대합실","2015-09-07","","㎍/㎥","150","52","정상","","ppm","1000","491","정상","","ppm","10","1.8","정상","","ppm","0.05","0.034","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2015-09-07","","㎍/㎥","150","22","정상","","ppm","1000","453","정상","","ppm","10","2.4","정상","","ppm","0.05","0.032","정상",""
"서울충무로역 [지자체]","충무로역대합실","2015-09-06","","㎍/㎥","150","41","정상","","ppm","1000","392","정상","","ppm","10","2","정상","","ppm","0.05","0.026","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2015-09-06","","㎍/㎥","150","19","정상","","ppm","1000","395","정상","","ppm","10","2.4","정상","","ppm","0.05","0.025","정상",""
"서울시청역 [지자체]","서울시청대합실","2015-09-06","","㎍/㎥","150","11","정상","","ppm","1000","421","정상","","ppm","10","1.7","정상","","ppm","0.05","0.044","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2015-09-06","","㎍/㎥","150","28","정상","","ppm","1000","413","정상","","ppm","10","2.6","정상","","ppm","0.05","0.035","정상",""
"서울시청역 [지자체]","서울시청대합실","2015-09-05","","㎍/㎥","150","16","정상","","ppm","1000","429","정상","","ppm","10","2.6","정상","","ppm","0.05","0.048","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2015-09-05","","㎍/㎥","150","32","정상","","ppm","1000","447","정상","","ppm","10","2.9","정상","","ppm","0.05","0.035","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2015-09-05","","㎍/㎥","150","42","정상","","ppm","1000","441","정상","","ppm","10","3.3","정상","","ppm","0.05","0.053","정상",""
"서울충무로역 [지자체]","충무로역대합실","2015-09-05","","㎍/㎥","150","55","정상","","ppm","1000","425","정상","","ppm","10","2.8","정상","","ppm","0.05","0.041","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2015-09-04","","㎍/㎥","150","38","정상","","ppm","1000","454","정상","","ppm","10","3.2","정상","","ppm","0.05","0.059","정상",""
"서울충무로역 [지자체]","충무로역대합실","2015-09-04","","㎍/㎥","150","55","정상","","ppm","1000","442","정상","","ppm","10","2.8","정상","","ppm","0.05","0.05","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2015-09-04","","㎍/㎥","150","30","정상","","ppm","1000","454","정상","","ppm","10","3.1","정상","","ppm","0.05","0.042","정상",""
"서울시청역 [지자체]","서울시청대합실","2015-09-04","","㎍/㎥","150","15","정상","","ppm","1000","448","정상","","ppm","10","2.5","정상","","ppm","0.05","0.036","정상",""
"서울동대문역사문화공원역 [지자체]","역사문화공원역대합실","2015-09-03","","㎍/㎥","150","29","정상","","ppm","1000","430","정상","","ppm","10","3.1","정상","","ppm","0.05","0.039","정상",""
"서울충무로역 [지자체]","충무로역대합실","2015-09-03","","㎍/㎥","150","60","정상","","ppm","1000","436","정상","","ppm","10","2.8","정상","","ppm","0.05","0.06","정상",""
"서울역지하철 [지자체]","지하철서울역대합실","2015-09-03","","㎍/㎥","150","37","정상","","ppm","1000","443","정상","","ppm","10","3.2","정상","","ppm","0.05","0.055","정상",""
"서울시청역 [지자체]","서울시청대합실","2015-09-03","","㎍/㎥","150","15","정상","","ppm","1000","437","정상","","ppm","10","2.6","정상","","ppm","0.05","0.036","정상",""
